0.000, 0.000, 0.000, 0.448, 0.845, 0.586, 0.108
0.000, 0.000, 0.000, 0.390, 0.984, 0.715, 0.243
0.000, 0.000, 0.000, 0.265, 1.000, 0.651, 0.579
0.000, 0.000, 0.000, 0.254, 1.000, 0.594, 0.947
0.000, 0.000, 0.000, 0.366, 1.000, 0.974, 0.000
0.000, 0.000, 0.000, 0.188, 1.000, 1.000, 0.015
0.000, 0.000, 0.000, 0.404, 0.924, 1.000, 0.376
0.000, 0.000, 0.000, 0.374, 0.978, 0.914, 0.554
0.000, 0.000, 0.000, 0.344, 0.921, 0.847, 0.936
0.000, 0.000, 0.000, 0.562, 0.011, 0.086, 0.072
0.000, 0.000, 0.000, 0.585, 0.022, 0.068, 0.109
0.000, 0.000, 0.000, 0.591, 0.000, 0.000, 0.231
0.000, 0.000, 0.000, 0.516, 0.060, 0.000, 0.569
0.000, 0.000, 0.000, 0.652, 0.000, 0.057, 0.916
0.000, 0.000, 0.000, 0.513, 0.000, 0.285, 0.000
0.000, 0.000, 0.000, 0.553, 0.000, 0.422, 0.113
0.000, 0.000, 0.000, 0.656, 0.134, 0.440, 0.267
0.000, 0.000, 0.000, 0.533, 0.000, 0.355, 0.599
0.000, 0.000, 0.000, 0.593, 0.048, 0.271, 0.870
0.000, 0.000, 0.000, 0.547, 0.000, 0.586, 0.026
0.000, 0.000, 0.000, 0.807, 0.000, 0.658, 0.024
0.000, 0.000, 0.000, 0.596, 0.000, 0.540, 0.285
0.000, 0.000, 0.000, 0.768, 0.083, 0.717, 0.658
0.000, 0.000, 0.000, 0.580, 0.000, 0.563, 0.903
0.000, 0.000, 0.000, 0.710, 0.000, 0.928, 0.014
0.000, 0.000, 0.000, 0.717, 0.068, 1.000, 0.063
0.000, 0.000, 0.000, 0.733, 0.000, 0.953, 0.346
0.000, 0.000, 0.000, 0.635, 0.000, 0.868, 0.555
0.000, 0.000, 0.000, 0.807, 0.000, 1.000, 0.941
0.000, 0.000, 0.000, 0.704, 0.225, 0.035, 0.073
0.000, 0.000, 0.000, 0.616, 0.220, 0.000, 0.171
0.000, 0.000, 0.000, 0.787, 0.389, 0.079, 0.390
0.000, 0.000, 0.000, 0.785, 0.217, 0.041, 0.686
0.000, 0.000, 0.000, 0.652, 0.299, 0.104, 0.939
0.000, 0.000, 0.000, 0.698, 0.206, 0.271, 0.000
0.000, 0.000, 0.000, 0.634, 0.326, 0.235, 0.046
0.000, 0.000, 0.000, 0.771, 0.421, 0.300, 0.267
0.000, 0.000, 0.000, 0.710, 0.396, 0.261, 0.547
0.000, 0.000, 0.000, 0.625, 0.429, 0.375, 0.930
0.000, 0.000, 0.000, 0.771, 0.301, 0.593, 0.000
0.000, 0.000, 0.000, 0.737, 0.255, 0.559, 0.144
0.000, 0.000, 0.000, 0.625, 0.186, 0.739, 0.283
0.000, 0.000, 0.000, 0.650, 0.383, 0.512, 0.637
0.000, 0.000, 0.000, 0.546, 0.192, 0.586, 0.815
0.000, 0.000, 0.000, 0.804, 0.329, 0.922, 0.056
0.000, 0.000, 0.000, 0.788, 0.236, 1.000, 0.062
0.000, 0.000, 0.000, 0.556, 0.330, 1.000, 0.253
0.000, 0.000, 0.000, 0.712, 0.388, 0.869, 0.626
0.000, 0.000, 0.000, 0.703, 0.221, 0.941, 0.929
0.000, 0.000, 0.000, 0.642, 0.643, 0.077, 0.000
0.000, 0.000, 0.000, 0.679, 0.575, 0.000, 0.098
0.000, 0.000, 0.000, 0.601, 0.649, 0.009, 0.319
0.000, 0.000, 0.000, 0.696, 0.778, 0.000, 0.582
0.000, 0.000, 0.000, 0.653, 0.533, 0.098, 0.802
0.000, 0.000, 0.000, 0.636, 0.552, 0.351, 0.054
0.000, 0.000, 0.000, 0.699, 0.761, 0.185, 0.068
0.000, 0.000, 0.000, 0.734, 0.513, 0.285, 0.370
0.000, 0.000, 0.000, 0.700, 0.718, 0.281, 0.501
0.000, 0.000, 0.000, 0.525, 0.719, 0.272, 0.830
0.000, 0.000, 0.000, 0.700, 0.796, 0.710, 0.084
0.000, 0.000, 0.000, 0.563, 0.696, 0.576, 0.030
0.000, 0.000, 0.000, 0.771, 0.634, 0.742, 0.288
0.000, 0.000, 0.000, 0.604, 0.566, 0.769, 0.695
0.000, 0.000, 0.000, 0.675, 0.755, 0.682, 0.894
0.000, 0.000, 0.000, 0.807, 0.526, 1.000, 0.096
0.000, 0.000, 0.000, 0.805, 0.757, 0.939, 0.064
0.000, 0.000, 0.000, 0.659, 0.761, 0.953, 0.305
0.000, 0.000, 0.000, 0.521, 0.542, 0.944, 0.581
0.000, 0.000, 0.000, 0.603, 0.521, 1.000, 0.987
0.000, 0.000, 0.000, 0.768, 0.849, 0.002, 0.000
0.000, 0.000, 0.000, 0.805, 0.922, 0.000, 0.084
0.000, 0.000, 0.000, 0.588, 1.000, 0.055, 0.239
0.000, 0.000, 0.000, 0.544, 0.899, 0.075, 0.699
0.000, 0.000, 0.000, 0.625, 0.864, 0.000, 0.816
0.000, 0.000, 0.000, 0.633, 1.000, 0.316, 0.105
0.000, 0.000, 0.000, 0.626, 0.977, 0.300, 0.016
0.000, 0.000, 0.000, 0.564, 1.000, 0.206, 0.264
0.000, 0.000, 0.000, 0.756, 0.910, 0.292, 0.608
0.000, 0.000, 0.000, 0.672, 0.874, 0.193, 0.841
0.000, 0.000, 0.000, 0.732, 1.000, 0.537, 0.076
0.000, 0.000, 0.000, 0.640, 0.970, 0.733, 0.184
0.000, 0.000, 0.000, 0.781, 0.971, 0.603, 0.299
0.000, 0.000, 0.000, 0.606, 1.000, 0.561, 0.501
0.000, 0.000, 0.000, 0.599, 0.861, 0.632, 0.805
0.000, 0.000, 0.000, 0.541, 1.000, 0.896, 0.060
0.000, 0.000, 0.000, 0.808, 0.934, 0.903, 0.002
0.000, 0.000, 0.000, 0.705, 1.000, 0.995, 0.269
0.000, 0.000, 0.000, 0.652, 0.975, 0.853, 0.574
0.000, 0.000, 0.000, 0.793, 0.851, 0.901, 0.990
0.000, 0.000, 0.000, 1.000, 0.000, 0.031, 0.083
0.000, 0.000, 0.000, 1.000, 0.000, 0.000, 0.130
0.000, 0.000, 0.000, 0.877, 0.000, 0.109, 0.201
0.000, 0.000, 0.000, 0.857, 0.042, 0.000, 0.678
0.000, 0.000, 0.000, 0.892, 0.000, 0.000, 0.999
0.000, 0.000, 0.000, 1.000, 0.000, 0.357, 0.006
0.000, 0.000, 0.000, 0.894, 0.007, 0.295, 0.050
0.000, 0.000, 0.000, 0.892, 0.039, 0.413, 0.367
0.000, 0.000, 0.000, 0.858, 0.000, 0.272, 0.563
0.000, 0.000, 0.000, 0.923, 0.072, 0.428, 0.970
0.000, 0.000, 0.000, 1.000, 0.000, 0.635, 0.007
0.000, 0.000, 0.000, 1.000, 0.142, 0.557, 0.129
0.000, 0.000, 0.000, 1.000, 0.023, 0.711, 0.352
0.000, 0.000, 0.000, 0.938, 0.000, 0.565, 0.514
0.000, 0.000, 0.000, 0.870, 0.053, 0.750, 0.822
0.000, 0.000, 0.000, 1.000, 0.000, 1.000, 0.017
0.000, 0.000, 0.000, 0.969, 0.001, 1.000, 0.159
0.000, 0.000, 0.000, 1.000, 0.000, 0.958, 0.394
0.000, 0.000, 0.000, 1.000, 0.011, 0.875, 0.532
0.000, 0.000, 0.000, 0.948, 0.006, 1.000, 0.847
0.000, 0.000, 0.000, 0.921, 0.239, 0.005, 0.061
0.000, 0.000, 0.000, 1.000, 0.374, 0.083, 0.097
0.000, 0.000, 0.000, 0.903, 0.402, 0.000, 0.345
0.000, 0.000, 0.000, 0.873, 0.456, 0.089, 0.673
0.000, 0.000, 0.000, 1.000, 0.361, 0.000, 0.862
0.000, 0.000, 0.000, 0.891, 0.285, 0.239, 0.082
0.000, 0.000, 0.000, 0.912, 0.456, 0.464, 0.138
0.000, 0.000, 0.000, 1.000, 0.417, 0.182, 0.268
0.000, 0.000, 0.000, 1.000, 0.316, 0.338, 0.544
0.000, 0.000, 0.000, 1.000, 0.396, 0.413, 0.870
0.000, 0.000, 0.000, 0.899, 0.405, 0.727, 0.000
0.000, 0.000, 0.000, 0.902, 0.199, 0.773, 0.185
0.000, 0.000, 0.000, 1.000, 0.346, 0.603, 0.292
0.000, 0.000, 0.000, 1.000, 0.186, 0.570, 0.572
0.000, 0.000, 0.000, 0.964, 0.423, 0.590, 0.896
0.000, 0.000, 0.000, 0.913, 0.361, 0.854, 0.000
0.000, 0.000, 0.000, 0.850, 0.365, 0.872, 0.124
0.000, 0.000, 0.000, 0.943, 0.187, 1.000, 0.281
0.000, 0.000, 0.000, 0.895, 0.348, 1.000, 0.530
0.000, 0.000, 0.000, 0.852, 0.202, 0.891, 0.912
0.000, 0.000, 0.000, 0.980, 0.697, 0.000, 0.000
0.000, 0.000, 0.000, 1.000, 0.787, 0.069, 0.115
0.000, 0.000, 0.000, 0.877, 0.666, 0.012, 0.400
0.000, 0.000, 0.000, 0.976, 0.566, 0.000, 0.600
0.000, 0.000, 0.000, 0.947, 0.580, 0.000, 0.953
0.000, 0.000, 0.000, 0.852, 0.766, 0.267, 0.031
0.000, 0.000, 0.000, 0.984, 0.526, 0.286, 0.142
0.000, 0.000, 0.000, 0.983, 0.585, 0.469, 0.214
0.000, 0.000, 0.000, 0.875, 0.671, 0.222, 0.700
0.000, 0.000, 0.000, 1.000, 0.645, 0.237, 0.988
0.000, 0.000, 0.000, 1.000, 0.514, 0.514, 0.000
0.000, 0.000, 0.000, 1.000, 0.767, 0.543, 0.073
0.000, 0.000, 0.000, 0.961, 0.532, 0.618, 0.219
0.000, 0.000, 0.000, 1.000, 0.733, 0.714, 0.510
0.000, 0.000, 0.000, 1.000, 0.688, 0.750, 0.936
0.000, 0.000, 0.000, 1.000, 0.784, 0.918, 0.000
0.000, 0.000, 0.000, 0.947, 0.805, 1.000, 0.078
0.000, 0.000, 0.000, 1.000, 0.660, 0.934, 0.326
0.000, 0.000, 0.000, 1.000, 0.742, 0.897, 0.614
0.000, 0.000, 0.000, 1.000, 0.678, 1.000, 0.807
0.000, 0.000, 0.000, 0.947, 1.000, 0.000, 0.025
0.000, 0.000, 0.000, 0.988, 1.000, 0.021, 0.136
0.000, 0.000, 0.000, 1.000, 0.989, 0.000, 0.399
0.000, 0.000, 0.000, 1.000, 0.980, 0.000, 0.558
0.000, 0.000, 0.000, 1.000, 0.987, 0.000, 0.984
0.000, 0.000, 0.000, 0.960, 0.986, 0.186, 0.036
0.000, 0.000, 0.000, 1.000, 1.000, 0.195, 0.118
0.000, 0.000, 0.000, 0.934, 0.927, 0.410, 0.200
0.000, 0.000, 0.000, 0.883, 1.000, 0.388, 0.669
0.000, 0.000, 0.000, 0.863, 0.932, 0.249, 0.812
0.000, 0.000, 0.000, 0.982, 1.000, 0.567, 0.063
0.000, 0.000, 0.000, 0.979, 0.997, 0.523, 0.059
0.000, 0.000, 0.000, 0.885, 1.000, 0.538, 0.308
0.000, 0.000, 0.000, 0.926, 0.864, 0.514, 0.667
0.000, 0.000, 0.000, 1.000, 0.862, 0.625, 0.876
0.000, 0.000, 0.000, 1.000, 1.000, 1.000, 0.063
0.000, 0.000, 0.000, 0.876, 1.000, 1.000, 0.150
0.000, 0.000, 0.000, 0.846, 0.896, 1.000, 0.363
0.000, 0.000, 0.000, 1.000, 0.974, 0.911, 0.684
0.000, 0.000, 0.000, 0.866, 1.000, 0.963, 0.855
0.000, 0.000, 0.330, 0.123, 0.079, 0.115, 0.040
0.000, 0.000, 0.330, 0.118, 0.013, 0.000, 0.030
0.000, 0.000, 0.330, 0.121, 0.104, 0.063, 0.288
0.000, 0.000, 0.330, 0.136, 0.000, 0.099, 0.565
0.000, 0.000, 0.330, 0.116, 0.120, 0.057, 0.879
0.000, 0.000, 0.330, 0.083, 0.084, 0.267, 0.000
0.000, 0.000, 0.330, 0.000, 0.000, 0.442, 0.038
0.000, 0.000, 0.330, 0.000, 0.000, 0.391, 0.216
0.000, 0.000, 0.330, 0.103, 0.008, 0.407, 0.597
0.000, 0.000, 0.330, 0.000, 0.101, 0.455, 0.943
0.000, 0.000, 0.330, 0.097, 0.133, 0.706, 0.000
0.000, 0.000, 0.330, 0.106, 0.111, 0.558, 0.082
0.000, 0.000, 0.330, 0.000, 0.000, 0.688, 0.388
0.000, 0.000, 0.330, 0.105, 0.058, 0.782, 0.537
0.000, 0.000, 0.330, 0.090, 0.000, 0.599, 0.981
0.000, 0.000, 0.330, 0.000, 0.120, 0.904, 0.064
0.000, 0.000, 0.330, 0.000, 0.000, 0.851, 0.064
0.000, 0.000, 0.330, 0.000, 0.000, 0.932, 0.228
0.000, 0.000, 0.330, 0.000, 0.000, 1.000, 0.516
0.000, 0.000, 0.330, 0.106, 0.042, 1.000, 0.911
0.000, 0.000, 0.330, 0.041, 0.392, 0.000, 0.000
0.000, 0.000, 0.330, 0.064, 0.203, 0.000, 0.188
0.000, 0.000, 0.330, 0.000, 0.469, 0.007, 0.268
0.000, 0.000, 0.330, 0.118, 0.392, 0.002, 0.649
0.000, 0.000, 0.330, 0.000, 0.345, 0.009, 0.864
0.000, 0.000, 0.330, 0.000, 0.432, 0.418, 0.000
0.000, 0.000, 0.330, 0.080, 0.350, 0.239, 0.134
0.000, 0.000, 0.330, 0.058, 0.465, 0.316, 0.211
0.000, 0.000, 0.330, 0.000, 0.393, 0.248, 0.618
0.000, 0.000, 0.330, 0.082, 0.291, 0.365, 0.812
0.000, 0.000, 0.330, 0.000, 0.430, 0.547, 0.022
0.000, 0.000, 0.330, 0.101, 0.301, 0.624, 0.048
0.000, 0.000, 0.330, 0.078, 0.405, 0.717, 0.209
0.000, 0.000, 0.330, 0.023, 0.331, 0.702, 0.636
0.000, 0.000, 0.330, 0.087, 0.416, 0.802, 0.955
0.000, 0.000, 0.330, 0.000, 0.306, 1.000, 0.000
0.000, 0.000, 0.330, 0.000, 0.306, 0.942, 0.058
0.000, 0.000, 0.330, 0.147, 0.408, 0.939, 0.360
0.000, 0.000, 0.330, 0.000, 0.433, 1.000, 0.652
0.000, 0.000, 0.330, 0.143, 0.273, 1.000, 0.818
0.000, 0.000, 0.330, 0.081, 0.591, 0.000, 0.000
0.000, 0.000, 0.330, 0.061, 0.634, 0.000, 0.116
0.000, 0.000, 0.330, 0.000, 0.558, 0.000, 0.324
0.000, 0.000, 0.330, 0.000, 0.720, 0.000, 0.609
0.000, 0.000, 0.330, 0.120, 0.632, 0.000, 0.922
0.000, 0.000, 0.330, 0.000, 0.693, 0.293, 0.107
0.000, 0.000, 0.330, 0.000, 0.784, 0.334, 0.017
0.000, 0.000, 0.330, 0.149, 0.660, 0.399, 0.304
0.000, 0.000, 0.330, 0.000, 0.610, 0.382, 0.623
0.000, 0.000, 0.330, 0.127, 0.706, 0.471, 0.930
0.000, 0.000, 0.330, 0.059, 0.631, 0.660, 0.000
0.000, 0.000, 0.330, 0.000, 0.641, 0.710, 0.153
0.000, 0.000, 0.330, 0.088, 0.527, 0.544, 0.356
0.000, 0.000, 0.330, 0.000, 0.739, 0.659, 0.686
0.000, 0.000, 0.330, 0.000, 0.622, 0.602, 0.986
0.000, 0.000, 0.330, 0.020, 0.611, 1.000, 0.024
0.000, 0.000, 0.330, 0.138, 0.715, 0.872, 0.143
0.000, 0.000, 0.330, 0.000, 0.532, 0.865, 0.302
0.000, 0.000, 0.330, 0.000, 0.685, 1.000, 0.544
0.000, 0.000, 0.330, 0.000, 0.736, 0.988, 0.841
0.000, 0.000, 0.330, 0.000, 0.875, 0.000, 0.006
0.000, 0.000, 0.330, 0.132, 0.974, 0.000, 0.033
0.000, 0.000, 0.330, 0.039, 1.000, 0.000, 0.336
0.000, 0.000, 0.330, 0.115, 0.899, 0.031, 0.612
0.000, 0.000, 0.330, 0.042, 1.000, 0.000, 0.920
0.000, 0.000, 0.330, 0.000, 0.999, 0.423, 0.000
0.000, 0.000, 0.330, 0.000, 0.873, 0.333, 0.192
0.000, 0.000, 0.330, 0.028, 1.000, 0.312, 0.326
0.000, 0.000, 0.330, 0.000, 0.907, 0.240, 0.528
0.000, 0.000, 0.330, 0.132, 0.981, 0.268, 0.946
0.000, 0.000, 0.330, 0.149, 1.000, 0.694, 0.055
0.000, 0.000, 0.330, 0.000, 0.938, 0.683, 0.166
0.000, 0.000, 0.330, 0.123, 1.000, 0.642, 0.267
0.000, 0.000, 0.330, 0.070, 0.889, 0.730, 0.569
0.000, 0.000, 0.330, 0.008, 0.999, 0.761, 0.838
0.000, 0.000, 0.330, 0.013, 0.916, 1.000, 0.000
0.000, 0.000, 0.330, 0.139, 0.935, 0.898, 0.067
0.000, 0.000, 0.330, 0.064, 1.000, 1.000, 0.286
0.000, 0.000, 0.330, 0.000, 0.948, 0.959, 0.572
0.000, 0.000, 0.330, 0.000, 1.000, 0.892, 0.895
0.000, 0.000, 0.330, 0.191, 0.074, 0.095, 0.000
0.000, 0.000, 0.330, 0.447, 0.000, 0.000, 0.019
0.000, 0.000, 0.330, 0.461, 0.004, 0.000, 0.281
0.000, 0.000, 0.330, 0.384, 0.000, 0.000, 0.607
0.000, 0.000, 0.330, 0.470, 0.092, 0.000, 0.807
0.000, 0.000, 0.330, 0.300, 0.000, 0.409, 0.048
0.000, 0.000, 0.330, 0.279, 0.000, 0.193, 0.032
0.000, 0.000, 0.330, 0.219, 0.130, 0.385, 0.333
0.000, 0.000, 0.330, 0.215, 0.000, 0.297, 0.604
0.000, 0.000, 0.330, 0.440, 0.007, 0.262, 0.816
0.000, 0.000, 0.330, 0.399, 0.033, 0.803, 0.005
